questionLink,questionTitle,questionVotes,questionViews,questionAnsCount
https://stackoverflow.com/questions/2973436/regex-lookahead-lookbehind-and-atomic-groups,"Regex lookahead, lookbehind and atomic groups",314,295k views,3
https://stackoverflow.com/questions/3044580/multiprocessing-vs-threading-python,Multiprocessing vs Threading Python [duplicate],938,447k views,12
https://stackoverflow.com/questions/413477/is-there-a-good-valgrind-substitute-for-windows,Is there a good Valgrind substitute for Windows?,210,360k views,38
https://stackoverflow.com/questions/255669/how-to-enable-assembly-bind-failure-logging-fusion-in-net,How to enable assembly bind failure logging (Fusion) in .NET,879,500k views,13
https://stackoverflow.com/questions/36314/what-is-currying,What is 'Currying'?,732,192k views,22
https://stackoverflow.com/questions/2471935/how-to-load-an-imageview-by-url-in-android,How to load an ImageView by URL in Android? [closed],560,602k views,23
https://stackoverflow.com/questions/3595515/origin-null-is-not-allowed-by-access-control-allow-origin-error-for-request-ma,“Origin null is not allowed by Access-Control-Allow-Origin” error for request made by application running from a file:// URL,584,805k views,17
https://stackoverflow.com/questions/3749231/download-file-using-javascript-jquery,Download File Using JavaScript/jQuery,421,1.4m views,31
https://stackoverflow.com/questions/31424561/wait-until-all-promises-complete-even-if-some-rejected,Wait until all promises complete even if some rejected,519,225k views,20
https://stackoverflow.com/questions/3219758/detect-changes-in-the-dom,Detect changes in the DOM,310,364k views,10
https://stackoverflow.com/questions/5226285/settimeout-in-for-loop-does-not-print-consecutive-values,setTimeout in for-loop does not print consecutive values [duplicate],305,276k views,10
https://stackoverflow.com/questions/2005079/absolute-vs-relative-urls,Absolute vs relative URLs,252,331k views,12
https://stackoverflow.com/questions/10349206/add-legend-to-ggplot2-line-plot,Add legend to ggplot2 line plot,165,338k views,3
https://stackoverflow.com/questions/35186/how-do-i-fix-a-nosuchmethoderror,How do I fix a NoSuchMethodError?,206,415k views,32
https://stackoverflow.com/questions/12592913/what-is-the-reason-to-use-the-new-keyword-at-derived-prototype-new-base,What is the reason to use the 'new' keyword at Derived.prototype = new Base,50,8k views,6
https://stackoverflow.com/questions/5753597/is-it-pythonic-to-use-list-comprehensions-for-just-side-effects,Is it Pythonic to use list comprehensions for just side effects?,119,13k views,7
https://stackoverflow.com/questions/2835559/why-cant-python-parse-this-json-data,Why can't Python parse this JSON data? [closed],1506,2.7m views,9
https://stackoverflow.com/questions/2921847/what-does-the-star-and-doublestar-operator-mean-in-a-function-call,What does the star and doublestar operator mean in a function call?,713,231k views,5
https://stackoverflow.com/questions/19147/what-is-the-correct-way-to-create-a-single-instance-wpf-application,What is the correct way to create a single-instance WPF application?,715,240k views,38
https://stackoverflow.com/questions/478898/how-do-i-execute-a-command-and-get-the-output-of-the-command-within-c-using-po,How do I execute a command and get the output of the command within C++ using POSIX?,544,586k views,11
https://stackoverflow.com/questions/15965376/how-to-configure-xampp-to-send-mail-from-localhost,How to configure XAMPP to send mail from localhost?,278,672k views,11
https://stackoverflow.com/questions/10782054/what-does-the-tilde-squiggle-twiddle-css-selector-mean,"What does the ""~"" (tilde/squiggle/twiddle) CSS selector mean?",1018,329k views,5
https://stackoverflow.com/questions/2960772/how-do-i-put-a-variable-inside-a-string,How do I put a variable inside a string?,317,901k views,8
https://stackoverflow.com/questions/2245962/writing-a-parser-like-flex-bison-that-is-usable-on-8-bit-embedded-systems,Writing a parser like Flex/Bison that is usable on 8-bit embedded systems,83,73k views,4
https://stackoverflow.com/questions/15090942/event-handler-not-working-on-dynamic-content,Event handler not working on dynamic content [duplicate],261,211k views,2
https://stackoverflow.com/questions/25098042/fill-remaining-vertical-space-with-css-using-displayflex,Fill remaining vertical space with CSS using display:flex,287,320k views,6
https://stackoverflow.com/questions/6822725/rolling-or-sliding-window-iterator,Rolling or sliding window iterator?,182,141k views,26
https://stackoverflow.com/questions/5259714/undefined-reference-to-winmain16,undefined reference to `WinMain@16',122,305k views,7
https://stackoverflow.com/questions/292926/robust-and-mature-html-parser-for-php,Robust and Mature HTML Parser for PHP [duplicate],139,50k views,0
https://stackoverflow.com/questions/58808332/should-we-ever-check-for-mysqli-connect-errors-manually,Should we ever check for mysqli_connect() errors manually?,22,4k views,1
https://stackoverflow.com/questions/8710619/why-dont-javas-compound-assignment-operators-require-casting,"Why don't Java's +=, -=, *=, /= compound assignment operators require casting?",3775,309k views,11
https://stackoverflow.com/questions/20906474/import-multiple-csv-files-into-pandas-and-concatenate-into-one-dataframe,Import multiple csv files into pandas and concatenate into one DataFrame,620,685k views,20
https://stackoverflow.com/questions/9122078/difference-between-onclick-vs-click,Difference between .on('click') vs .click(),576,389k views,12
https://stackoverflow.com/questions/2465921/how-to-copy-a-dictionary-and-only-edit-the-copy,How to copy a dictionary and only edit the copy,1189,886k views,21
https://stackoverflow.com/questions/33533148/how-do-i-type-hint-a-method-with-the-type-of-the-enclosing-class,How do I type hint a method with the type of the enclosing class?,875,151k views,7
https://stackoverflow.com/questions/220231/accessing-the-web-pages-http-headers-in-javascript,Accessing the web page's HTTP Headers in JavaScript,464,716k views,18
https://stackoverflow.com/questions/4792862/how-to-include-another-xhtml-in-xhtml-using-jsf-2-0-facelets,How to include another XHTML in XHTML using JSF 2.0 Facelets?,228,280k views,2
https://stackoverflow.com/questions/2138527/php-curl-and-http-post-example,"PHP, cURL, and HTTP POST example?",579,1.4m views,13
https://stackoverflow.com/questions/43311943/prevent-content-from-expanding-grid-items,Prevent content from expanding grid items,226,173k views,3
https://stackoverflow.com/questions/673055/correct-bash-and-shell-script-variable-capitalization,Correct Bash and shell script variable capitalization,238,70k views,8
https://stackoverflow.com/questions/53366394/why-does-clang-produce-inefficient-asm-with-o0-for-this-simple-floating-point,Why does clang produce inefficient asm with -O0 (for this simple floating point sum)?,5,2k views,1
https://stackoverflow.com/questions/1720421/how-do-i-concatenate-two-lists-in-python,How do I concatenate two lists in Python?,3214,3.5m views,35
https://stackoverflow.com/questions/623172/how-to-get-image-size-height-width-using-javascript,How to get image size (height & width) using JavaScript?,693,1.3m views,32
https://stackoverflow.com/questions/8111677/what-is-argument-dependent-lookup-aka-adl-or-koenig-lookup,"What is ""Argument-Dependent Lookup"" (aka ADL, or ""Koenig Lookup"")?",192,33k views,4
https://stackoverflow.com/questions/6393943/convert-a-javascript-string-in-dot-notation-into-an-object-reference,Convert a JavaScript string in dot notation into an object reference,275,172k views,32
https://stackoverflow.com/questions/23980733/jquery-ajax-file-upload-php,jQuery AJAX file upload PHP,182,450k views,5
https://stackoverflow.com/questions/15197673/using-pythons-eval-vs-ast-literal-eval,Using python's eval() vs. ast.literal_eval(),229,263k views,7
https://stackoverflow.com/questions/19307752/deserializing-polymorphic-json-classes-without-type-information-using-json-net,Deserializing polymorphic json classes without type information using json.net,96,52k views,6
https://stackoverflow.com/questions/8321096/call-to-undefined-method-mysqli-stmtget-result,Call to undefined method mysqli_stmt::get_result,119,144k views,10
https://stackoverflow.com/questions/2391679/why-do-we-need-virtual-functions-in-c,Why do we need virtual functions in C++?,1516,638k views,27
https://stackoverflow.com/questions/11605917/this-vs-scope-in-angularjs-controllers,'this' vs $scope in AngularJS controllers,1049,303k views,7
https://stackoverflow.com/questions/9884132/what-exactly-are-iterator-iterable-and-iteration,"What exactly are iterator, iterable, and iteration?",515,369k views,18
https://stackoverflow.com/questions/265960/best-way-to-strip-punctuation-from-a-string,Best way to strip punctuation from a string,770,1.0m views,31
https://stackoverflow.com/questions/11988415/what-is-the-jsf-resource-library-for-and-how-should-it-be-used,What is the JSF resource library for and how should it be used?,238,128k views,1
https://stackoverflow.com/questions/6259982/how-do-you-use-the-conditional-operator-in-javascript,How do you use the ? : (conditional) operator in JavaScript?,490,609k views,18
https://stackoverflow.com/questions/1089018/why-cant-decimal-numbers-be-represented-exactly-in-binary,Why can't decimal numbers be represented exactly in binary?,304,114k views,22
https://stackoverflow.com/questions/2547402/how-to-find-the-statistical-mode,How to find the statistical mode?,458,335k views,36
https://stackoverflow.com/questions/1408289/how-can-i-do-string-interpolation-in-javascript,How can I do string interpolation in JavaScript?,672,443k views,21
https://stackoverflow.com/questions/1359469/innertext-works-in-ie-but-not-in-firefox,"'innerText' works in IE, but not in Firefox",292,229k views,15
https://stackoverflow.com/questions/7301110/why-does-return-list-sort-return-none-not-the-list,"Why does ""return list.sort()"" return None, not the list?",236,244k views,8
https://stackoverflow.com/questions/38982807/are-a-wsgi-server-and-http-server-required-to-serve-a-flask-app,Are a WSGI server and HTTP server required to serve a Flask app?,61,39k views,3
https://stackoverflow.com/questions/26046634/micro-fusion-and-addressing-modes,Micro fusion and addressing modes,55,7k views,4
https://stackoverflow.com/questions/766893/how-do-i-modify-a-pointer-that-has-been-passed-into-a-function-in-c,How do I modify a pointer that has been passed into a function in C?,68,68k views,6
https://stackoverflow.com/questions/48045401/why-are-multiple-instances-of-tk-discouraged,Why are multiple instances of Tk discouraged?,10,3k views,4
